mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_splitter,param_random_state,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_criterion,param_class_weight,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,split15_test_score,mean_test_score,std_test_score,rank_test_score
0.02299414575099945,0.012923178424565291,1.3329043239355087,0.4140527571305198,best,27,0.1,0.5,56,45,entropy,balanced,"{'splitter': 'best', 'random_state': 27, 'min_samples_split': 0.1, 'min_samples_leaf': 0.5, 'max_features': 56, 'max_depth': 45, 'criterion': 'entropy', 'class_weight': 'balanced'}",0.5,0.5,0.6050369525091952,0.5,0.5,0.5,0.5,0.5,0.5135329473390676,0.6196235401555041,0.5,0.5,0.5,0.5,0.5,0.5,0.5148870900002355,0.03706386906125245,3858
0.4040578752756119,0.07763997247990337,1.3765657544136047,0.3688774609402189,best,27,0.6,0.2,98,5,entropy,balanced,"{'splitter': 'best', 'random_state': 27, 'min_samples_split': 0.6, 'min_samples_leaf': 0.2, 'max_features': 98, 'max_depth': 5, 'criterion': 'entropy', 'class_weight': 'balanced'}",0.6539376321353064,0.6553911205073996,0.5983636462808739,0.6537523389468056,0.5589323467230444,0.6542019027484144,0.6116543340380549,0.6312103594080338,0.623437752915591,0.6389009342516925,0.6223094836209052,0.6580338266384779,0.645745243128964,0.6492247530044875,0.5788374861572535,0.6860465116279069,0.6324987295083258,0.031623638794859694,1841
0.02075827121734619,0.0039500256288659405,1.6233716309070587,0.47202664101755715,random,27,0.5,0.2,28,5,gini,balanced,"{'splitter': 'random', 'random_state': 27, 'min_samples_split': 0.5, 'min_samples_leaf': 0.2, 'max_features': 28, 'max_depth': 5, 'criterion': 'gini', 'class_weight': 'balanced'}",0.6776084335359408,0.6705970038319239,0.6194484032504886,0.7007474188051325,0.5910061277748414,0.6972325911733614,0.6304712275369979,0.6640108846458773,0.6342300968952185,0.6672280906523044,0.634823316218665,0.6923415202167018,0.6829227503964059,0.6625461424388148,0.6410692829457364,0.6957584566596193,0.6601276091861268,0.030950040385524118,361
0.02239571511745453,0.005090933613536422,1.3021850287914276,0.3902048118232577,random,27,0.9,0.30000000000000004,112,15,gini,balanced,"{'splitter': 'random', 'random_state': 27, 'min_samples_split': 0.9, 'min_samples_leaf': 0.30000000000000004, 'max_features': 112, 'max_depth': 15, 'criterion': 'gini', 'class_weight': 'balanced'}",0.6085821881606764,0.5850290697674418,0.5733386165628681,0.6062550120288692,0.517210623678647,0.6177325581395349,0.5690406976744186,0.6290961945031711,0.5073789450825598,0.6044668539635756,0.5792137157666039,0.6310782241014798,0.580338266384778,0.5884431828924527,0.6086353820598006,0.6242732558139535,0.5893820491613019,0.034819101562610665,2962
0.49018415808677673,0.09192191976106642,1.4308301359415054,0.35311087891013315,best,27,1.0,0.1,91,25,entropy,balanced,"{'splitter': 'best', 'random_state': 27, 'min_samples_split': 1.0, 'min_samples_leaf': 0.1, 'max_features': 91, 'max_depth': 25, 'criterion': 'entropy', 'class_weight': 'balanced'}",0.6539376321353064,0.6553911205073996,0.5983636462808739,0.6537523389468056,0.5589323467230444,0.6542019027484144,0.6116543340380549,0.6312103594080338,0.623437752915591,0.6389009342516925,0.6223094836209052,0.6580338266384779,0.645745243128964,0.6492247530044875,0.5788374861572535,0.6860465116279069,0.6324987295083258,0.031623638794859694,1841
0.022898361086845398,0.005055883215551236,1.629274606704712,0.3479320499358259,random,27,0.1,0.30000000000000004,63,20,gini,balanced,"{'splitter': 'random', 'random_state': 27, 'min_samples_split': 0.1, 'min_samples_leaf': 0.30000000000000004, 'max_features': 63, 'max_depth': 20, 'criterion': 'gini', 'class_weight': 'balanced'}",0.5981434989429175,0.5586350422832981,0.5495314730192042,0.575681635926223,0.5355402682346724,0.6018763213530655,0.5632267441860465,0.5943446088794926,0.5266780173180571,0.5610696430713591,0.5698096196126953,0.5926929175475687,0.5676532769556025,0.5696649576818766,0.5670265780730896,0.5813953488372093,0.5695606219951487,0.020656939314117297,3289
0.02117563784122467,0.0076167953101673675,1.4358204752206802,0.3452486746359802,random,27,0.7000000000000001,0.5,105,20,gini,balanced,"{'splitter': 'random', 'random_state': 27, 'min_samples_split': 0.7000000000000001, 'min_samples_leaf': 0.5, 'max_features': 105, 'max_depth': 20, 'criterion': 'gini', 'class_weight': 'balanced'}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,4173
0.02583952248096466,0.008083723509597119,1.4168929606676102,0.3229600749570833,random,27,0.30000000000000004,0.30000000000000004,105,15,entropy,balanced,"{'splitter': 'random', 'random_state': 27, 'min_samples_split': 0.30000000000000004, 'min_samples_leaf': 0.30000000000000004, 'max_features': 105, 'max_depth': 15, 'criterion': 'entropy', 'class_weight': 'balanced'}",0.6085821881606764,0.5850290697674418,0.5733386165628681,0.6062550120288692,0.6058878666754757,0.6177325581395349,0.5690406976744186,0.6290961945031711,0.5073789450825598,0.6044668539635756,0.5792137157666039,0.6310782241014798,0.580338266384778,0.5884431828924527,0.6086353820598006,0.6242732558139535,0.5949243768486037,0.029548864566337634,2584
0.022094741463661194,0.0043562777957539935,1.7177773118019104,0.474054529114505,random,27,0.7000000000000001,0.1,14,50,entropy,balanced,"{'splitter': 'random', 'random_state': 27, 'min_samples_split': 0.7000000000000001, 'min_samples_leaf': 0.1, 'max_features': 14, 'max_depth': 50, 'criterion': 'entropy', 'class_weight': 'balanced'}",0.6588493492336152,0.6389031117864693,0.5986512810609576,0.6691382234028336,0.517210623678647,0.6655242468287526,0.6006003897991543,0.6285222317653276,0.6037502023324729,0.6485588095156788,0.6317898265150702,0.6711255450581395,0.6637115155919662,0.6432525882783788,0.5766456256921373,0.6914145084566596,0.6317280049372662,0.04249027620850364,2157
0.01789875328540802,0.0032395445555570526,1.371884673833847,0.46446961108391766,random,27,0.30000000000000004,0.4,14,35,gini,balanced,"{'splitter': 'random', 'random_state': 27, 'min_samples_split': 0.30000000000000004, 'min_samples_leaf': 0.4, 'max_features': 14, 'max_depth': 35, 'criterion': 'gini', 'class_weight': 'balanced'}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,4173
0.02166314423084259,0.004193598309374592,1.1861998289823532,0.28601621089773005,random,27,0.1,0.4,119,40,gini,balanced,"{'splitter': 'random', 'random_state': 27, 'min_samples_split': 0.1, 'min_samples_leaf': 0.4, 'max_features': 119, 'max_depth': 40, 'criterion': 'gini', 'class_weight': 'balanced'}",0.6085821881606764,0.5850290697674418,0.5733386165628681,0.6062550120288692,0.5677854122621564,0.6177325581395349,0.5690406976744186,0.6290961945031711,0.5073789450825598,0.6044668539635756,0.5792137157666039,0.6310782241014798,0.580338266384778,0.5884431828924527,0.6086353820598006,0.6242732558139535,0.5925429734477713,0.0300995788276979,2624
0.07366436719894409,0.012060168731551281,1.2719726413488388,0.33472761855352995,best,27,0.8,0.30000000000000004,77,20,gini,balanced,"{'splitter': 'best', 'random_state': 27, 'min_samples_split': 0.8, 'min_samples_leaf': 0.30000000000000004, 'max_features': 77, 'max_depth': 20, 'criterion': 'gini', 'class_weight': 'balanced'}",0.6539376321353064,0.6553911205073996,0.5983636462808739,0.6537523389468056,0.5589323467230444,0.6542019027484144,0.6116543340380549,0.6312103594080338,0.6247302968237409,0.6389009342516925,0.6223094836209052,0.6580338266384779,0.6416490486257928,0.6492247530044875,0.5953582502768549,0.6892177589852008,0.6335542520634428,0.0303305965621533,1511
0.10975711047649384,0.028232529139586092,1.4879524111747742,0.42030204585438996,best,27,0.5,0.4,119,45,gini,balanced,"{'splitter': 'best', 'random_state': 27, 'min_samples_split': 0.5, 'min_samples_leaf': 0.4, 'max_features': 119, 'max_depth': 45, 'criterion': 'gini', 'class_weight': 'balanced'}",0.6539376321353064,0.6553911205073996,0.5983636462808739,0.6537523389468056,0.5589323467230444,0.6542019027484144,0.6116543340380549,0.6312103594080338,0.6247302968237409,0.6389009342516925,0.6223094836209052,0.6580338266384779,0.6416490486257928,0.6492247530044875,0.5953582502768549,0.6892177589852008,0.6335542520634428,0.0303305965621533,1511
0.024520263075828552,0.005343530146736388,1.3988486975431442,0.3829312894081692,random,27,0.4,0.2,63,50,entropy,balanced,"{'splitter': 'random', 'random_state': 27, 'min_samples_split': 0.4, 'min_samples_leaf': 0.2, 'max_features': 63, 'max_depth': 50, 'criterion': 'entropy', 'class_weight': 'balanced'}",0.6656770282769555,0.6476859804439746,0.5825605449503963,0.6822196187516708,0.5982136958245243,0.6758473176532769,0.5841949656448203,0.6637507432610994,0.618184701100849,0.6482157852278742,0.6196175667293445,0.6663273817389006,0.6614714092230444,0.6669372858807151,0.5483363787375415,0.7019605576109936,0.6394500600659989,0.04152161135876871,735
0.7077741026878357,0.13479017308916302,1.427075982093811,0.38712109463151934,best,27,0.9,0.1,119,30,entropy,balanced,"{'splitter': 'best', 'random_state': 27, 'min_samples_split': 0.9, 'min_samples_leaf': 0.1, 'max_features': 119, 'max_depth': 30, 'criterion': 'entropy', 'class_weight': 'balanced'}",0.6539376321353064,0.6553911205073996,0.5983636462808739,0.6537523389468056,0.5589323467230444,0.6542019027484144,0.6116543340380549,0.6312103594080338,0.623437752915591,0.6389009342516925,0.6223094836209052,0.6580338266384779,0.645745243128964,0.6492247530044875,0.5788374861572535,0.6860465116279069,0.6324987295083258,0.031623638794859694,1841
0.01766236126422882,0.0031088797093895377,1.544499322772026,0.40442176774604166,random,27,0.8,0.5,28,45,gini,balanced,"{'splitter': 'random', 'random_state': 27, 'min_samples_split': 0.8, 'min_samples_leaf': 0.5, 'max_features': 28, 'max_depth': 45, 'criterion': 'gini', 'class_weight': 'balanced'}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,4173
0.10826919972896576,0.030041016951410204,1.33112034201622,0.40979257332478924,best,27,0.4,0.30000000000000004,42,35,entropy,balanced,"{'splitter': 'best', 'random_state': 27, 'min_samples_split': 0.4, 'min_samples_leaf': 0.30000000000000004, 'max_features': 42, 'max_depth': 35, 'criterion': 'entropy', 'class_weight': 'balanced'}",0.6539376321353064,0.6553911205073996,0.5983636462808739,0.6640353515102914,0.5589323467230444,0.6658298097251585,0.6116543340380549,0.6312103594080338,0.623437752915591,0.6517070703488591,0.6250267112232604,0.6580338266384779,0.645745243128964,0.6492247530044875,0.5953582502768549,0.6860465116279069,0.6358709199682853,0.0314061799295375,803
0.4942568391561508,0.10014703797396926,1.4065869748592377,0.3942856259640444,best,27,0.8,0.1,84,10,entropy,balanced,"{'splitter': 'best', 'random_state': 27, 'min_samples_split': 0.8, 'min_samples_leaf': 0.1, 'max_features': 84, 'max_depth': 10, 'criterion': 'entropy', 'class_weight': 'balanced'}",0.6539376321353064,0.6553911205073996,0.5983636462808739,0.6537523389468056,0.5589323467230444,0.6542019027484144,0.6116543340380549,0.6312103594080338,0.623437752915591,0.6389009342516925,0.6223094836209052,0.6580338266384779,0.645745243128964,0.6492247530044875,0.5788374861572535,0.6860465116279069,0.6324987295083258,0.031623638794859694,1841
0.018008530139923096,0.004305683757152374,1.5367174595594406,0.4104210913409378,random,27,0.30000000000000004,0.30000000000000004,1,15,entropy,balanced,"{'splitter': 'random', 'random_state': 27, 'min_samples_split': 0.30000000000000004, 'min_samples_leaf': 0.30000000000000004, 'max_features': 1, 'max_depth': 15, 'criterion': 'entropy', 'class_weight': 'balanced'}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,4173
0.017694517970085144,0.0032279003280651225,1.1535711139440536,0.26057029484890154,random,27,1.0,0.2,14,5,gini,balanced,"{'splitter': 'random', 'random_state': 27, 'min_samples_split': 1.0, 'min_samples_leaf': 0.2, 'max_features': 14, 'max_depth': 5, 'criterion': 'gini', 'class_weight': 'balanced'}",0.6504690803382663,0.5828488372093024,0.5635000564104087,0.6647788024592356,0.517210623678647,0.6656976744186046,0.5660676532769556,0.6103660147991543,0.5894714895516314,0.6337749596304048,0.6029421316368052,0.6468023255813954,0.6401955602536997,0.6062325066512708,0.539515157807309,0.6494450317124735,0.6080823690884727,0.04399021479599516,2290
0.6319356709718704,0.12479816856058089,1.4086358398199081,0.4309829541106338,best,27,0.2,0.2,112,15,entropy,balanced,"{'splitter': 'best', 'random_state': 27, 'min_samples_split': 0.2, 'min_samples_leaf': 0.2, 'max_features': 112, 'max_depth': 15, 'criterion': 'entropy', 'class_weight': 'balanced'}",0.6761446220930233,0.6842172634778012,0.6294452989536745,0.679881716118685,0.5682416919926004,0.6908240288054968,0.6257969410676532,0.6647500165169133,0.6287664890948809,0.6911138770022338,0.6514563299915888,0.6724117996828752,0.6787811343816068,0.6720931987102046,0.5799314784053156,0.7123001453488372,0.6566347519777119,0.03902949279539808,463
0.023938342928886414,0.004443797169229299,1.5896609127521515,0.44787837117529045,random,27,0.4,0.30000000000000004,84,10,gini,balanced,"{'splitter': 'random', 'random_state': 27, 'min_samples_split': 0.4, 'min_samples_leaf': 0.30000000000000004, 'max_features': 84, 'max_depth': 10, 'criterion': 'gini', 'class_weight': 'balanced'}",0.6085821881606764,0.5850290697674418,0.5733386165628681,0.6062550120288692,0.535783892706131,0.6177325581395349,0.5690406976744186,0.6290961945031711,0.5073789450825598,0.6044668539635756,0.5792137157666039,0.6310782241014798,0.580338266384778,0.5884431828924527,0.6086353820598006,0.6242732558139535,0.5905428784755197,0.03263472523831493,2910
0.06872017681598663,0.009887996252564693,1.2370140105485916,0.3543076157985276,best,27,0.30000000000000004,0.30000000000000004,77,5,gini,balanced,"{'splitter': 'best', 'random_state': 27, 'min_samples_split': 0.30000000000000004, 'min_samples_leaf': 0.30000000000000004, 'max_features': 77, 'max_depth': 5, 'criterion': 'gini', 'class_weight': 'balanced'}",0.6539376321353064,0.6553911205073996,0.5983636462808739,0.6537523389468056,0.5589323467230444,0.6542019027484144,0.6116543340380549,0.6312103594080338,0.6247302968237409,0.6389009342516925,0.6223094836209052,0.6580338266384779,0.6416490486257928,0.6492247530044875,0.5953582502768549,0.6892177589852008,0.6335542520634428,0.0303305965621533,1511
0.01937273144721985,0.0038345164129385476,1.3244567066431046,0.34503275610152767,random,27,0.7000000000000001,0.4,49,40,gini,balanced,"{'splitter': 'random', 'random_state': 27, 'min_samples_split': 0.7000000000000001, 'min_samples_leaf': 0.4, 'max_features': 49, 'max_depth': 40, 'criterion': 'gini', 'class_weight': 'balanced'}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,4173
0.01818089187145233,0.0030551200258252752,1.469186708331108,0.40101858996878703,random,27,0.1,0.5,105,15,entropy,balanced,"{'splitter': 'random', 'random_state': 27, 'min_samples_split': 0.1, 'min_samples_leaf': 0.5, 'max_features': 105, 'max_depth': 15, 'criterion': 'entropy', 'class_weight': 'balanced'}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,4173
0.026944711804389954,0.019086748412512924,1.4819343090057373,0.4546516575654119,best,27,0.4,0.5,63,20,gini,balanced,"{'splitter': 'best', 'random_state': 27, 'min_samples_split': 0.4, 'min_samples_leaf': 0.5, 'max_features': 63, 'max_depth': 20, 'criterion': 'gini', 'class_weight': 'balanced'}",0.5,0.5,0.6050369525091952,0.5,0.5,0.5,0.5,0.5,0.5135329473390676,0.6196235401555041,0.5,0.5,0.5,0.5,0.5,0.5,0.5148870900002355,0.03706386906125245,3858
0.016846880316734314,0.0026602250787452395,1.2259797751903534,0.3836188147801197,random,27,0.2,0.5,56,20,gini,balanced,"{'splitter': 'random', 'random_state': 27, 'min_samples_split': 0.2, 'min_samples_leaf': 0.5, 'max_features': 56, 'max_depth': 20, 'criterion': 'gini', 'class_weight': 'balanced'}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,4173
0.36056390404701233,0.06537210189050992,1.4223324060440063,0.42496254982245124,best,27,0.7000000000000001,0.1,70,50,entropy,balanced,"{'splitter': 'best', 'random_state': 27, 'min_samples_split': 0.7000000000000001, 'min_samples_leaf': 0.1, 'max_features': 70, 'max_depth': 50, 'criterion': 'entropy', 'class_weight': 'balanced'}",0.6539376321353064,0.6553911205073996,0.5983636462808739,0.6640353515102914,0.5589323467230444,0.6658298097251585,0.6116543340380549,0.6312103594080338,0.623437752915591,0.6517070703488591,0.6250267112232604,0.6580338266384779,0.645745243128964,0.6492247530044875,0.5953582502768549,0.6860465116279069,0.6358709199682853,0.0314061799295375,803
0.1593998372554779,0.03182911938694876,1.3342787623405457,0.38913250660653936,best,27,0.1,0.4,84,5,entropy,balanced,"{'splitter': 'best', 'random_state': 27, 'min_samples_split': 0.1, 'min_samples_leaf': 0.4, 'max_features': 84, 'max_depth': 5, 'criterion': 'entropy', 'class_weight': 'balanced'}",0.6539376321353064,0.6553911205073996,0.5983636462808739,0.6537523389468056,0.5589323467230444,0.6542019027484144,0.6116543340380549,0.6312103594080338,0.623437752915591,0.6389009342516925,0.6223094836209052,0.6580338266384779,0.645745243128964,0.6492247530044875,0.5788374861572535,0.6860465116279069,0.6324987295083258,0.031623638794859694,1841
0.0888977199792862,0.012724458493101094,1.3197814375162125,0.40975603631913693,best,27,1.0,0.4,112,50,gini,balanced,"{'splitter': 'best', 'random_state': 27, 'min_samples_split': 1.0, 'min_samples_leaf': 0.4, 'max_features': 112, 'max_depth': 50, 'criterion': 'gini', 'class_weight': 'balanced'}",0.6539376321353064,0.6553911205073996,0.5983636462808739,0.6537523389468056,0.5589323467230444,0.6542019027484144,0.6116543340380549,0.6312103594080338,0.6247302968237409,0.6389009342516925,0.6223094836209052,0.6580338266384779,0.6416490486257928,0.6492247530044875,0.5953582502768549,0.6892177589852008,0.6335542520634428,0.0303305965621533,1511
0.08039820194244385,0.01756301515496136,1.3732490241527557,0.38204445145408544,best,27,0.30000000000000004,0.1,7,20,entropy,balanced,"{'splitter': 'best', 'random_state': 27, 'min_samples_split': 0.30000000000000004, 'min_samples_leaf': 0.1, 'max_features': 7, 'max_depth': 20, 'criterion': 'entropy', 'class_weight': 'balanced'}",0.6007469774048626,0.6505723110465116,0.6507116642656464,0.6299305834001605,0.574718386627907,0.6855055827167019,0.570919496564482,0.6630508390591966,0.5462715734494923,0.5703498996905154,0.6531988415123262,0.6017028937632136,0.6774804274577167,0.6339803114379476,0.6044008859357696,0.6439861918604651,0.6223454291370571,0.04071156672845778,2264
0.024080365896224976,0.004401136009824829,1.532395377755165,0.4147862007592439,random,27,0.8,0.30000000000000004,91,35,gini,balanced,"{'splitter': 'random', 'random_state': 27, 'min_samples_split': 0.8, 'min_samples_leaf': 0.30000000000000004, 'max_features': 91, 'max_depth': 35, 'criterion': 'gini', 'class_weight': 'balanced'}",0.6085821881606764,0.5850290697674418,0.5733386165628681,0.6062550120288692,0.517210623678647,0.6177325581395349,0.5690406976744186,0.6290961945031711,0.5073789450825598,0.6044668539635756,0.5792137157666039,0.6310782241014798,0.580338266384778,0.5884431828924527,0.6086353820598006,0.6242732558139535,0.5893820491613019,0.034819101562610665,2962
0.0676112025976181,0.010872597542920082,1.4179001152515411,0.46049271858676133,best,27,0.6,0.1,63,30,gini,balanced,"{'splitter': 'best', 'random_state': 27, 'min_samples_split': 0.6, 'min_samples_leaf': 0.1, 'max_features': 63, 'max_depth': 30, 'criterion': 'gini', 'class_weight': 'balanced'}",0.6539376321353064,0.6553911205073996,0.5983636462808739,0.6589147286821705,0.5589323467230444,0.6593551797040169,0.6116543340380549,0.6312103594080338,0.623437752915591,0.6354940941055326,0.6250267112232604,0.6580338266384779,0.6416490486257928,0.6492247530044875,0.5953582502768549,0.6860465116279069,0.6338768934935504,0.030408625510018876,1192
0.10313422977924347,0.0169169815290311,1.3400510996580124,0.37900080519535034,best,27,1.0,0.30000000000000004,119,45,gini,balanced,"{'splitter': 'best', 'random_state': 27, 'min_samples_split': 1.0, 'min_samples_leaf': 0.30000000000000004, 'max_features': 119, 'max_depth': 45, 'criterion': 'gini', 'class_weight': 'balanced'}",0.6539376321353064,0.6553911205073996,0.5983636462808739,0.6537523389468056,0.5589323467230444,0.6542019027484144,0.6116543340380549,0.6312103594080338,0.6247302968237409,0.6389009342516925,0.6223094836209052,0.6580338266384779,0.6416490486257928,0.6492247530044875,0.5953582502768549,0.6892177589852008,0.6335542520634428,0.0303305965621533,1511
