mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_class_weight,param_l1_ratio,param_loss,param_max_iter,param_n_iter_no_change,param_penalty,param_random_state,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,split15_test_score,mean_test_score,std_test_score,rank_test_score
25.536916688084602,3.647467246805784,1.4094746708869934,0.3473713908380529,0.0001,balanced,0.049,log,2500,20,elasticnet,27,"{'alpha': 0.0001, 'class_weight': 'balanced', 'l1_ratio': 0.049, 'loss': 'log', 'max_iter': 2500, 'n_iter_no_change': 20, 'penalty': 'elasticnet', 'random_state': 27}",0.7666738239957718,0.7996168076109936,0.7266007266987297,0.7493745405640205,0.7140137751057082,0.7749426037262158,0.722939102140592,0.7761421445560255,0.708657235569488,0.7421370659557064,0.730557913423161,0.7464901559196618,0.7932990882663848,0.7665211881201139,0.7042462624584718,0.7880301929175476,0.750640164189287,0.030065422853568072,290
53.61495091021061,4.965848033463454,1.3753878623247147,0.3072891656514255,0.0001,balanced,0.049,log,2500,50,elasticnet,27,"{'alpha': 0.0001, 'class_weight': 'balanced', 'l1_ratio': 0.049, 'loss': 'log', 'max_iter': 2500, 'n_iter_no_change': 50, 'penalty': 'elasticnet', 'random_state': 27}",0.76866411205074,0.7955887453752641,0.727273144101127,0.749493576249666,0.7141665565539113,0.78049228660148,0.7229452959830867,0.7763424121300212,0.7099428480879784,0.7412875422537599,0.7319390521331631,0.7482966933139535,0.792818033165962,0.7702306075116979,0.7031167635658915,0.7863041754756871,0.7511813652845868,0.029926042205207413,267
95.55749049782753,7.876193661926907,1.2698737978935242,0.19491874555403219,0.0001,balanced,0.049,log,2500,100,elasticnet,27,"{'alpha': 0.0001, 'class_weight': 'balanced', 'l1_ratio': 0.049, 'loss': 'log', 'max_iter': 2500, 'n_iter_no_change': 100, 'penalty': 'elasticnet', 'random_state': 27}",0.7692132994186046,0.7982500330338267,0.728866772786803,0.7510410401630582,0.7145113471194504,0.7791771273784357,0.7239342461680761,0.7766913319238901,0.709134259415071,0.7416536456036763,0.7318791852995716,0.7485485762420719,0.7931690175739958,0.768523169494525,0.7039669158361019,0.7883440142706131,0.7516814988579857,0.03007116109010144,232
145.93234615027905,16.336839117197105,1.2947199046611786,0.20949062735858817,0.0001,balanced,0.049,log,2500,150,elasticnet,27,"{'alpha': 0.0001, 'class_weight': 'balanced', 'l1_ratio': 0.049, 'loss': 'log', 'max_iter': 2500, 'n_iter_no_change': 150, 'penalty': 'elasticnet', 'random_state': 27}",0.7694672469608881,0.7984193313953488,0.728997962784799,0.7512676256348572,0.7141995903805497,0.776104981501057,0.7237463662790697,0.7769865717494715,0.7085869200269885,0.7411060002559335,0.7310919653614704,0.7481480410940805,0.7937987248942918,0.7686205806949481,0.7035742663344408,0.7862381078224102,0.7512721426981628,0.030009962361861476,260
25.90254181623459,3.4811266780219388,1.4290785938501358,0.26145947318143326,0.0001,balanced,0.1,log,2500,20,elasticnet,27,"{'alpha': 0.0001, 'class_weight': 'balanced', 'l1_ratio': 0.1, 'loss': 'log', 'max_iter': 2500, 'n_iter_no_change': 20, 'penalty': 'elasticnet', 'random_state': 27}",0.7661349596987315,0.7996415829809724,0.72897683947967,0.7502965450414328,0.7145608978594081,0.7756445725422833,0.7233871234143763,0.776346541358351,0.7091697377130103,0.7422805071739607,0.7300540333947123,0.747008374075053,0.7931050145348837,0.7660634115305662,0.7040969684385382,0.7873529994714589,0.7508825067942131,0.029814096870564983,284
53.30203326046467,6.692642593291934,1.3931548446416855,0.22765079166274657,0.0001,balanced,0.1,log,2500,50,elasticnet,27,"{'alpha': 0.0001, 'class_weight': 'balanced', 'l1_ratio': 0.1, 'loss': 'log', 'max_iter': 2500, 'n_iter_no_change': 50, 'penalty': 'elasticnet', 'random_state': 27}",0.768420487579281,0.7956733945560255,0.7277782101690762,0.749144822574178,0.7135698830602537,0.7803477636099367,0.723370606501057,0.7760058800211417,0.710048201204219,0.7416646433396766,0.7314914057248079,0.7487509084302325,0.7927849993393234,0.7691116557683666,0.7030276162790698,0.7879310914376323,0.7511950980996424,0.02998058517351807,265
98.39051640033722,11.458362994422924,1.3762932419776917,0.217715526769707,0.0001,balanced,0.1,log,2500,100,elasticnet,27,"{'alpha': 0.0001, 'class_weight': 'balanced', 'l1_ratio': 0.1, 'loss': 'log', 'max_iter': 2500, 'n_iter_no_change': 100, 'penalty': 'elasticnet', 'random_state': 27}",0.7695580899841439,0.7983842329545454,0.7293467431583792,0.750977345629511,0.7141789442389006,0.779123447410148,0.7240312830338267,0.7769865717494716,0.7095623428417578,0.7418411301472719,0.7316567676821802,0.7485774808403804,0.7935551004228328,0.7690788394520492,0.7037942967884828,0.7885257003171247,0.751823644790688,0.03015827130395116,216
141.1448351442814,18.335200741192956,1.2649617046117783,0.18380380936692653,0.0001,balanced,0.1,log,2500,150,elasticnet,27,"{'alpha': 0.0001, 'class_weight': 'balanced', 'l1_ratio': 0.1, 'loss': 'log', 'max_iter': 2500, 'n_iter_no_change': 150, 'penalty': 'elasticnet', 'random_state': 27}",0.7697893267706132,0.7982479684196617,0.7295163768179537,0.7512498746992783,0.7142759811046512,0.7766376519556025,0.7239920553646934,0.7766851380813954,0.708777413045116,0.7414741144238634,0.730674592349386,0.7483255979122622,0.7941889369714588,0.7689458681916496,0.7033485603543743,0.7868161997885835,0.751434103515659,0.030076634556077696,249
26.26658283174038,2.370119202263538,1.3702290803194046,0.21570425325145684,0.0001,balanced,0.15,log,2500,20,elasticnet,27,"{'alpha': 0.0001, 'class_weight': 'balanced', 'l1_ratio': 0.15, 'loss': 'log', 'max_iter': 2500, 'n_iter_no_change': 20, 'penalty': 'elasticnet', 'random_state': 27}",0.7664859441067653,0.7999244351215645,0.7288941375237659,0.7504228899358462,0.7143358549154335,0.7768895348837209,0.7231909850687104,0.7761710491543341,0.7082009357776701,0.7422354654759122,0.7301906239546899,0.747072377114165,0.7933527682346723,0.767215812642642,0.7033302187153931,0.7882036205073997,0.7510072908207928,0.030222225944334945,280
53.14895851910114,7.017226936060084,1.3084228336811066,0.23865612171363884,0.0001,balanced,0.15,log,2500,50,elasticnet,27,"{'alpha': 0.0001, 'class_weight': 'balanced', 'l1_ratio': 0.15, 'loss': 'log', 'max_iter': 2500, 'n_iter_no_change': 50, 'penalty': 'elasticnet', 'random_state': 27}",0.7681355708245243,0.7952728594080338,0.7277403320965633,0.7498423299251538,0.7136091107293869,0.7804448004756871,0.7237257201374206,0.776627328884778,0.7108350641774567,0.7415872933001044,0.7308799703984438,0.748740585359408,0.7937223341701904,0.7688300169413684,0.7025870016611294,0.788889072410148,0.7513418369312374,0.030097930786630853,258
