mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_random_state,param_n_jobs,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_criterion,param_class_weight,param_bootstrap,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
3.4231326580047607,0.033377885818481445,0.9604595899581909,0.0874854326248169,27,-1,331,2,4,auto,30,gini,balanced,False,"{'random_state': 27, 'n_jobs': -1, 'n_estimators': 331, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 30, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': False}",0.6227454836829837,0.6270616319444444,0.6249035578137141,0.002158074130730381,3686
4.786034941673279,0.012575507164001465,1.1105589866638184,0.07291316986083984,27,-1,420,2,4,sqrt,70,gini,balanced,True,"{'random_state': 27, 'n_jobs': -1, 'n_estimators': 420, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 70, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': True}",0.639120775058275,0.6323784722222223,0.6357496236402487,0.0033711514180263524,831
1.660364031791687,0.07728660106658936,0.6990529298782349,0.02567160129547119,27,-1,123,5,2,sqrt,60,gini,balanced,True,"{'random_state': 27, 'n_jobs': -1, 'n_estimators': 123, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 60, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': True}",0.6334535256410255,0.6180013020833333,0.6257274138621793,0.007726111778846134,3563
2.6687268018722534,0.1989372968673706,0.9650322198867798,0.07351982593536377,27,-1,257,2,1,sqrt,40,gini,balanced,False,"{'random_state': 27, 'n_jobs': -1, 'n_estimators': 257, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 40, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': False}",0.6356616040209789,0.6351725260416666,0.6354170650313228,0.0002445389896561512,919
5.115400671958923,0.006309390068054199,1.2057942152023315,0.05934417247772217,27,-1,445,5,1,sqrt,100,gini,balanced,True,"{'random_state': 27, 'n_jobs': -1, 'n_estimators': 445, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 100, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': True}",0.6385562354312355,0.6226671006944443,0.63061166806284,0.007944567368395605,2383
2.446684718132019,0.09598052501678467,0.7799805402755737,0.03385055065155029,27,-1,188,5,1,auto,60,gini,balanced,True,"{'random_state': 27, 'n_jobs': -1, 'n_estimators': 188, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 60, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': True}",0.6339069784382284,0.6260850694444445,0.6299960239413365,0.0039109544968919385,2575
2.3848639726638794,0.2305971384048462,0.7729082107543945,0.03222012519836426,27,-1,198,2,4,auto,60,gini,balanced,True,"{'random_state': 27, 'n_jobs': -1, 'n_estimators': 198, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 60, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': True}",0.6378878933566434,0.6341688368055555,0.6360283650810994,0.0018595282755439757,757
4.069548010826111,0.1694711446762085,1.1122180223464966,0.019874930381774902,27,-1,435,10,4,sqrt,90,gini,balanced,False,"{'random_state': 27, 'n_jobs': -1, 'n_estimators': 435, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 90, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': False}",0.6326704545454545,0.6270073784722222,0.6298389165088383,0.0028315380366161214,2617
1.1980860233306885,0.034748077392578125,0.6110661029815674,0.08395075798034668,27,-1,79,2,1,auto,80,gini,balanced,True,"{'random_state': 27, 'n_jobs': -1, 'n_estimators': 79, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 80, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': True}",0.6185560533216783,0.5916612413194444,0.6051086473205614,0.013447406001116935,4852
0.8724429607391357,0.006095409393310547,0.5181828737258911,0.145685076713562,27,-1,79,10,4,sqrt,100,gini,balanced,False,"{'random_state': 27, 'n_jobs': -1, 'n_estimators': 79, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 100, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': False}",0.6220662150349652,0.6188693576388887,0.620467786336927,0.0015984286980382234,4206
4.081939458847046,0.035669565200805664,1.1263344287872314,0.10750436782836914,27,-1,415,5,4,auto,,gini,balanced,False,"{'random_state': 27, 'n_jobs': -1, 'n_estimators': 415, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': None, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': False}",0.6280466928904429,0.6305338541666665,0.6292902735285547,0.0012435806381118075,2855
0.960976243019104,0.023294806480407715,0.5104161500930786,0.010434985160827637,27,-1,69,10,2,auto,50,gini,balanced,True,"{'random_state': 27, 'n_jobs': -1, 'n_estimators': 69, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 50, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': True}",0.6532342657342658,0.6048719618055555,0.6290531137699107,0.024181151964355163,2917
3.9456950426101685,0.021382927894592285,0.868665337562561,0.01487720012664795,27,-1,326,5,4,sqrt,20,gini,balanced,True,"{'random_state': 27, 'n_jobs': -1, 'n_estimators': 326, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 20, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': True}",0.6428613053613054,0.6299913194444443,0.6364263124028748,0.00643499295843053,704
5.237236499786377,0.004813432693481445,1.0615441799163818,0.0011262893676757812,27,-1,495,10,4,auto,110,gini,balanced,True,"{'random_state': 27, 'n_jobs': -1, 'n_estimators': 495, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 110, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': True}",0.6380080856643356,0.6299913194444445,0.6339997025543901,0.004008383109945557,1387
2.269428849220276,0.03815734386444092,0.766090989112854,0.026418566703796387,27,-1,222,10,4,auto,20,gini,balanced,False,"{'random_state': 27, 'n_jobs': -1, 'n_estimators': 222, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 20, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': False}",0.6319474796037294,0.6213107638888888,0.6266291217463091,0.005318357857420297,3389
3.2056186199188232,0.0032880306243896484,0.9646637439727783,0.002585172653198242,27,-1,316,10,1,sqrt,50,gini,balanced,False,"{'random_state': 27, 'n_jobs': -1, 'n_estimators': 316, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 50, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': False}",0.6275422494172492,0.6331922743055555,0.6303672618614024,0.002825012444153119,2465
3.988277554512024,0.026534199714660645,0.9834140539169312,0.06767499446868896,27,-1,346,5,1,auto,20,gini,balanced,True,"{'random_state': 27, 'n_jobs': -1, 'n_estimators': 346, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 20, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': True}",0.6377731643356643,0.622775607638889,0.6302743859872766,0.007498778348387691,2478
4.255808591842651,0.012900829315185547,1.0377483367919922,0.10036635398864746,27,-1,455,2,4,auto,60,gini,balanced,False,"{'random_state': 27, 'n_jobs': -1, 'n_estimators': 455, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 60, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': False}",0.6295800553613053,0.6298828125,0.6297314339306527,0.00015137856934732685,2668
1.2068125009536743,0.019218802452087402,0.5743660926818848,0.044139862060546875,27,-1,84,2,4,sqrt,100,gini,balanced,False,"{'random_state': 27, 'n_jobs': -1, 'n_estimators': 84, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 100, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': False}",0.6332359047202798,0.6308051215277777,0.6320205131240287,0.0012153915962510586,1907
3.9307942390441895,0.16440987586975098,1.0764793157577515,0.014773011207580566,27,-1,410,2,2,sqrt,100,gini,balanced,False,"{'random_state': 27, 'n_jobs': -1, 'n_estimators': 410, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 100, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': False}",0.6307664991258742,0.6149359809027777,0.622851240014326,0.007915259111548278,3951
4.052335858345032,0.0042465925216674805,0.971318244934082,0.017928361892700195,27,-1,425,5,2,sqrt,30,gini,balanced,False,"{'random_state': 27, 'n_jobs': -1, 'n_estimators': 425, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 30, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': False}",0.6287787733100234,0.6191406250000001,0.6239596991550118,0.004819074155011649,3810
