mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_splitter,param_random_state,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_criterion,param_class_weight,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
0.00866389274597168,0.0008602142333984375,0.15120446681976318,0.025896668434143066,random,27,0.30000000000000004,0.2,112,25,gini,balanced,"{'splitter': 'random', 'random_state': 27, 'min_samples_split': 0.30000000000000004, 'min_samples_leaf': 0.2, 'max_features': 112, 'max_depth': 25, 'criterion': 'gini', 'class_weight': 'balanced'}",0.5097902097902097,0.5157335069444444,0.512761858367327,0.0029716485771173473,2901
0.008335113525390625,7.915496826171875e-05,0.11057806015014648,0.006223201751708984,random,27,0.2,0.1,105,5,entropy,balanced,"{'splitter': 'random', 'random_state': 27, 'min_samples_split': 0.2, 'min_samples_leaf': 0.1, 'max_features': 105, 'max_depth': 5, 'criterion': 'entropy', 'class_weight': 'balanced'}",0.5484256628787879,0.6164279513888888,0.5824268071338383,0.034001144255050464,19
0.015294432640075684,0.006519913673400879,0.140205979347229,0.046921372413635254,random,27,0.7000000000000001,0.4,119,5,gini,balanced,"{'splitter': 'random', 'random_state': 27, 'min_samples_split': 0.7000000000000001, 'min_samples_leaf': 0.4, 'max_features': 119, 'max_depth': 5, 'criterion': 'gini', 'class_weight': 'balanced'}",0.4835300116550116,0.5460069444444443,0.5147684780497279,0.031238466394716363,2668
0.013620257377624512,0.0050324201583862305,0.12359428405761719,0.03068065643310547,random,27,0.2,0.5,42,15,entropy,balanced,"{'splitter': 'random', 'random_state': 27, 'min_samples_split': 0.2, 'min_samples_leaf': 0.5, 'max_features': 42, 'max_depth': 15, 'criterion': 'entropy', 'class_weight': 'balanced'}",0.5,0.5,0.5,0.0,4171
0.008440732955932617,0.0007266998291015625,0.12415337562561035,0.008547544479370117,random,27,0.8,0.2,14,40,gini,balanced,"{'splitter': 'random', 'random_state': 27, 'min_samples_split': 0.8, 'min_samples_leaf': 0.2, 'max_features': 14, 'max_depth': 40, 'criterion': 'gini', 'class_weight': 'balanced'}",0.5136655011655012,0.5416666666666665,0.5276660839160838,0.014000582750582635,1809
0.00879049301147461,0.0008816719055175781,0.09760963916778564,0.00274813175201416,best,27,0.8,0.5,84,5,entropy,balanced,"{'splitter': 'best', 'random_state': 27, 'min_samples_split': 0.8, 'min_samples_leaf': 0.5, 'max_features': 84, 'max_depth': 5, 'criterion': 'entropy', 'class_weight': 'balanced'}",0.5718276515151514,0.5,0.5359138257575757,0.03591382575757568,1070
0.008047342300415039,8.320808410644531e-05,0.08898270130157471,0.00035202503204345703,random,27,1.0,0.30000000000000004,105,10,entropy,balanced,"{'splitter': 'random', 'random_state': 27, 'min_samples_split': 1.0, 'min_samples_leaf': 0.30000000000000004, 'max_features': 105, 'max_depth': 10, 'criterion': 'entropy', 'class_weight': 'balanced'}",0.4835300116550116,0.5460069444444443,0.5147684780497279,0.031238466394716363,2668
0.007729768753051758,0.0002636909484863281,0.08726739883422852,0.00016045570373535156,random,27,0.7000000000000001,0.5,70,35,gini,balanced,"{'splitter': 'random', 'random_state': 27, 'min_samples_split': 0.7000000000000001, 'min_samples_leaf': 0.5, 'max_features': 70, 'max_depth': 35, 'criterion': 'gini', 'class_weight': 'balanced'}",0.5071113782051282,0.5,0.5035556891025641,0.003555689102564097,3798
0.0077724456787109375,4.76837158203125e-07,0.08959031105041504,0.001291036605834961,random,27,0.7000000000000001,0.5,14,50,entropy,balanced,"{'splitter': 'random', 'random_state': 27, 'min_samples_split': 0.7000000000000001, 'min_samples_leaf': 0.5, 'max_features': 14, 'max_depth': 50, 'criterion': 'entropy', 'class_weight': 'balanced'}",0.5,0.5,0.5,0.0,4171
0.00952911376953125,0.0021636486053466797,0.09793472290039062,0.010480403900146484,best,27,0.1,0.5,35,45,entropy,balanced,"{'splitter': 'best', 'random_state': 27, 'min_samples_split': 0.1, 'min_samples_leaf': 0.5, 'max_features': 35, 'max_depth': 45, 'criterion': 'entropy', 'class_weight': 'balanced'}",0.505895796911422,0.5,0.502947898455711,0.0029478984557109733,4097
0.007565855979919434,0.00029218196868896484,0.08895957469940186,0.004020810127258301,random,27,1.0,0.30000000000000004,1,30,entropy,balanced,"{'splitter': 'random', 'random_state': 27, 'min_samples_split': 1.0, 'min_samples_leaf': 0.30000000000000004, 'max_features': 1, 'max_depth': 30, 'criterion': 'entropy', 'class_weight': 'balanced'}",0.5,0.5,0.5,0.0,4171
0.009085416793823242,0.00047588348388671875,0.10717558860778809,0.009198427200317383,best,27,0.2,0.2,42,50,gini,balanced,"{'splitter': 'best', 'random_state': 27, 'min_samples_split': 0.2, 'min_samples_leaf': 0.2, 'max_features': 42, 'max_depth': 50, 'criterion': 'gini', 'class_weight': 'balanced'}",0.5709262092074593,0.5442165798611109,0.5575713945342851,0.013354814673174176,265
0.009048819541931152,0.0002878904342651367,0.10442376136779785,0.009937286376953125,best,27,0.30000000000000004,0.1,35,25,gini,balanced,"{'splitter': 'best', 'random_state': 27, 'min_samples_split': 0.30000000000000004, 'min_samples_leaf': 0.1, 'max_features': 35, 'max_depth': 25, 'criterion': 'gini', 'class_weight': 'balanced'}",0.5667549898018648,0.5363498263888888,0.5515524080953769,0.015202581706487972,437
0.0072078704833984375,0.0001590251922607422,0.08889544010162354,0.0018593072891235352,random,27,0.4,0.5,35,25,gini,balanced,"{'splitter': 'random', 'random_state': 27, 'min_samples_split': 0.4, 'min_samples_leaf': 0.5, 'max_features': 35, 'max_depth': 25, 'criterion': 'gini', 'class_weight': 'balanced'}",0.5,0.5,0.5,0.0,4171
0.0073822736740112305,7.641315460205078e-05,0.08687174320220947,0.0010703802108764648,random,27,0.7000000000000001,0.30000000000000004,105,20,gini,balanced,"{'splitter': 'random', 'random_state': 27, 'min_samples_split': 0.7000000000000001, 'min_samples_leaf': 0.30000000000000004, 'max_features': 105, 'max_depth': 20, 'criterion': 'gini', 'class_weight': 'balanced'}",0.4835300116550116,0.5460069444444443,0.5147684780497279,0.031238466394716363,2668
0.007489204406738281,7.081031799316406e-05,0.0978999137878418,0.01303863525390625,random,27,0.6,0.30000000000000004,98,30,entropy,balanced,"{'splitter': 'random', 'random_state': 27, 'min_samples_split': 0.6, 'min_samples_leaf': 0.30000000000000004, 'max_features': 98, 'max_depth': 30, 'criterion': 'entropy', 'class_weight': 'balanced'}",0.4835300116550116,0.5064561631944444,0.49499308742472803,0.011463075769716419,4669
0.014017462730407715,0.00020635128021240234,0.09592151641845703,0.003476858139038086,best,27,0.4,0.2,105,20,entropy,balanced,"{'splitter': 'best', 'random_state': 27, 'min_samples_split': 0.4, 'min_samples_leaf': 0.2, 'max_features': 105, 'max_depth': 20, 'criterion': 'entropy', 'class_weight': 'balanced'}",0.548228074009324,0.4969618055555555,0.5225949397824398,0.025633134226884263,2219
0.008440375328063965,0.0003141164779663086,0.09151005744934082,0.002555370330810547,best,27,0.9,0.5,91,30,entropy,balanced,"{'splitter': 'best', 'random_state': 27, 'min_samples_split': 0.9, 'min_samples_leaf': 0.5, 'max_features': 91, 'max_depth': 30, 'criterion': 'entropy', 'class_weight': 'balanced'}",0.5718276515151514,0.5,0.5359138257575757,0.03591382575757568,1070
0.0074912309646606445,3.8743019104003906e-05,0.09173202514648438,0.0060291290283203125,random,27,0.6,0.30000000000000004,70,10,gini,balanced,"{'splitter': 'random', 'random_state': 27, 'min_samples_split': 0.6, 'min_samples_leaf': 0.30000000000000004, 'max_features': 70, 'max_depth': 10, 'criterion': 'gini', 'class_weight': 'balanced'}",0.4835300116550116,0.4947916666666666,0.4891608391608391,0.005630827505827496,4799
0.010271549224853516,0.0022106170654296875,0.09442853927612305,0.00034999847412109375,best,27,0.6,0.4,35,25,entropy,balanced,"{'splitter': 'best', 'random_state': 27, 'min_samples_split': 0.6, 'min_samples_leaf': 0.4, 'max_features': 35, 'max_depth': 25, 'criterion': 'entropy', 'class_weight': 'balanced'}",0.5190641389860139,0.5208333333333333,0.5199487361596735,0.0008845971736596847,2412
0.007612347602844238,0.00022900104522705078,0.08608555793762207,0.001020669937133789,random,27,1.0,0.2,112,15,entropy,balanced,"{'splitter': 'random', 'random_state': 27, 'min_samples_split': 1.0, 'min_samples_leaf': 0.2, 'max_features': 112, 'max_depth': 15, 'criterion': 'entropy', 'class_weight': 'balanced'}",0.4835300116550116,0.5008680555555555,0.4921990336052835,0.008669021950271943,4693
0.016849160194396973,0.009579300880432129,0.08503055572509766,7.534027099609375e-05,random,27,1.0,0.2,112,25,entropy,balanced,"{'splitter': 'random', 'random_state': 27, 'min_samples_split': 1.0, 'min_samples_leaf': 0.2, 'max_features': 112, 'max_depth': 25, 'criterion': 'entropy', 'class_weight': 'balanced'}",0.4835300116550116,0.5008680555555555,0.4921990336052835,0.008669021950271943,4693
0.00971531867980957,0.0002551078796386719,0.09601283073425293,0.006189107894897461,best,27,0.2,0.4,112,45,entropy,balanced,"{'splitter': 'best', 'random_state': 27, 'min_samples_split': 0.2, 'min_samples_leaf': 0.4, 'max_features': 112, 'max_depth': 45, 'criterion': 'entropy', 'class_weight': 'balanced'}",0.4949755973193473,0.5208333333333333,0.5079044653263403,0.012928868006992972,3071
0.009759068489074707,0.0009125471115112305,0.0924065113067627,0.0039823055267333984,best,27,0.6,0.2,42,25,entropy,balanced,"{'splitter': 'best', 'random_state': 27, 'min_samples_split': 0.6, 'min_samples_leaf': 0.2, 'max_features': 42, 'max_depth': 25, 'criterion': 'entropy', 'class_weight': 'balanced'}",0.5442626384032633,0.5208333333333333,0.5325479858682982,0.011714652534965009,1659
0.009350180625915527,0.00034034252166748047,0.08496570587158203,0.0008509159088134766,best,27,0.7000000000000001,0.4,91,20,entropy,balanced,"{'splitter': 'best', 'random_state': 27, 'min_samples_split': 0.7000000000000001, 'min_samples_leaf': 0.4, 'max_features': 91, 'max_depth': 20, 'criterion': 'entropy', 'class_weight': 'balanced'}",0.4949755973193473,0.5208333333333333,0.5079044653263403,0.012928868006992972,3071
0.007362842559814453,8.106231689453125e-06,0.0870898962020874,0.0002919435501098633,random,27,0.7000000000000001,0.5,77,40,entropy,balanced,"{'splitter': 'random', 'random_state': 27, 'min_samples_split': 0.7000000000000001, 'min_samples_leaf': 0.5, 'max_features': 77, 'max_depth': 40, 'criterion': 'entropy', 'class_weight': 'balanced'}",0.5071113782051282,0.5,0.5035556891025641,0.003555689102564097,3798
0.010338783264160156,0.00016951560974121094,0.08704423904418945,0.0005688667297363281,best,27,0.9,0.30000000000000004,91,25,entropy,balanced,"{'splitter': 'best', 'random_state': 27, 'min_samples_split': 0.9, 'min_samples_leaf': 0.30000000000000004, 'max_features': 91, 'max_depth': 25, 'criterion': 'entropy', 'class_weight': 'balanced'}",0.4949755973193473,0.5208333333333333,0.5079044653263403,0.012928868006992972,3071
0.0074623823165893555,1.6570091247558594e-05,0.08655357360839844,0.00011777877807617188,best,27,0.6,0.4,7,25,gini,balanced,"{'splitter': 'best', 'random_state': 27, 'min_samples_split': 0.6, 'min_samples_leaf': 0.4, 'max_features': 7, 'max_depth': 25, 'criterion': 'gini', 'class_weight': 'balanced'}",0.5321332313519813,0.5208333333333333,0.5264832823426573,0.005649949009324029,1907
0.007705211639404297,0.0002346038818359375,0.09615647792816162,0.01026904582977295,best,27,0.30000000000000004,0.5,56,45,entropy,balanced,"{'splitter': 'best', 'random_state': 27, 'min_samples_split': 0.30000000000000004, 'min_samples_leaf': 0.5, 'max_features': 56, 'max_depth': 45, 'criterion': 'entropy', 'class_weight': 'balanced'}",0.5718276515151514,0.5,0.5359138257575757,0.03591382575757568,1070
0.007416486740112305,0.0004923343658447266,0.08590841293334961,0.0009050369262695312,random,27,0.8,0.2,7,20,gini,balanced,"{'splitter': 'random', 'random_state': 27, 'min_samples_split': 0.8, 'min_samples_leaf': 0.2, 'max_features': 7, 'max_depth': 20, 'criterion': 'gini', 'class_weight': 'balanced'}",0.5136655011655012,0.5416666666666665,0.5276660839160838,0.014000582750582635,1809
0.007291316986083984,5.4836273193359375e-05,0.08447515964508057,0.0002199411392211914,random,27,0.5,0.4,42,35,entropy,balanced,"{'splitter': 'random', 'random_state': 27, 'min_samples_split': 0.5, 'min_samples_leaf': 0.4, 'max_features': 42, 'max_depth': 35, 'criterion': 'entropy', 'class_weight': 'balanced'}",0.5499162296037294,0.4739583333333333,0.5119372814685313,0.03797894813519806,2927
0.0076389312744140625,6.270408630371094e-05,0.09145379066467285,0.002164125442504883,random,27,0.30000000000000004,0.30000000000000004,84,35,entropy,balanced,"{'splitter': 'random', 'random_state': 27, 'min_samples_split': 0.30000000000000004, 'min_samples_leaf': 0.30000000000000004, 'max_features': 84, 'max_depth': 35, 'criterion': 'entropy', 'class_weight': 'balanced'}",0.4835300116550116,0.5282118055555556,0.5058709086052836,0.022340896950272,3771
0.007446408271789551,0.00010097026824951172,0.09011781215667725,0.0025583505630493164,random,27,0.5,0.2,63,20,entropy,balanced,"{'splitter': 'random', 'random_state': 27, 'min_samples_split': 0.5, 'min_samples_leaf': 0.2, 'max_features': 63, 'max_depth': 20, 'criterion': 'entropy', 'class_weight': 'balanced'}",0.530432328088578,0.4954427083333333,0.5129375182109557,0.017494809877622336,2859
0.007942914962768555,0.0004000663757324219,0.08432281017303467,0.002107977867126465,best,27,1.0,0.1,35,5,gini,balanced,"{'splitter': 'best', 'random_state': 27, 'min_samples_split': 1.0, 'min_samples_leaf': 0.1, 'max_features': 35, 'max_depth': 5, 'criterion': 'gini', 'class_weight': 'balanced'}",0.5138312208624709,0.5208333333333333,0.5173322770979021,0.003501056235431177,2534
0.0073070526123046875,1.7881393432617188e-05,0.0942075252532959,0.0034613609313964844,best,27,0.4,0.2,1,35,entropy,balanced,"{'splitter': 'best', 'random_state': 27, 'min_samples_split': 0.4, 'min_samples_leaf': 0.2, 'max_features': 1, 'max_depth': 35, 'criterion': 'entropy', 'class_weight': 'balanced'}",0.5240985576923076,0.5391167534722222,0.5316076555822649,0.007509097889957295,1720
0.009476542472839355,0.00037801265716552734,0.09057438373565674,0.001681208610534668,best,27,0.30000000000000004,0.2,28,30,entropy,balanced,"{'splitter': 'best', 'random_state': 27, 'min_samples_split': 0.30000000000000004, 'min_samples_leaf': 0.2, 'max_features': 28, 'max_depth': 30, 'criterion': 'entropy', 'class_weight': 'balanced'}",0.5498880026223776,0.5442165798611109,0.5470522912417443,0.002835711380633321,548
0.0073670148849487305,6.687641143798828e-05,0.0854572057723999,8.344650268554688e-07,random,27,0.4,0.30000000000000004,70,50,gini,balanced,"{'splitter': 'random', 'random_state': 27, 'min_samples_split': 0.4, 'min_samples_leaf': 0.30000000000000004, 'max_features': 70, 'max_depth': 50, 'criterion': 'gini', 'class_weight': 'balanced'}",0.4835300116550116,0.4947916666666666,0.4891608391608391,0.005630827505827496,4799
0.007697939872741699,0.0002104043960571289,0.10479211807250977,0.011289834976196289,random,27,0.4,0.1,21,15,entropy,balanced,"{'splitter': 'random', 'random_state': 27, 'min_samples_split': 0.4, 'min_samples_leaf': 0.1, 'max_features': 21, 'max_depth': 15, 'criterion': 'entropy', 'class_weight': 'balanced'}",0.5463887674825175,0.5561794704861112,0.5512841189843143,0.0048953515017968185,440
0.008063316345214844,6.723403930664062e-05,0.09027934074401855,0.0011341571807861328,random,27,0.9,0.1,119,35,entropy,balanced,"{'splitter': 'random', 'random_state': 27, 'min_samples_split': 0.9, 'min_samples_leaf': 0.1, 'max_features': 119, 'max_depth': 35, 'criterion': 'entropy', 'class_weight': 'balanced'}",0.4835300116550116,0.5624999999999999,0.5230150058275057,0.03948499417249415,2173
0.007253170013427734,3.2901763916015625e-05,0.08887255191802979,0.002289414405822754,random,27,0.7000000000000001,0.4,42,10,entropy,balanced,"{'splitter': 'random', 'random_state': 27, 'min_samples_split': 0.7000000000000001, 'min_samples_leaf': 0.4, 'max_features': 42, 'max_depth': 10, 'criterion': 'entropy', 'class_weight': 'balanced'}",0.5499162296037294,0.4739583333333333,0.5119372814685313,0.03797894813519806,2927
0.015749096870422363,0.00024306774139404297,0.09424984455108643,0.000689387321472168,best,27,0.5,0.1,112,45,entropy,balanced,"{'splitter': 'best', 'random_state': 27, 'min_samples_split': 0.5, 'min_samples_leaf': 0.1, 'max_features': 112, 'max_depth': 45, 'criterion': 'entropy', 'class_weight': 'balanced'}",0.5318564248251748,0.5616319444444443,0.5467441846348096,0.014887759809634749,554
0.007676482200622559,0.0001329183578491211,0.08691835403442383,0.00021696090698242188,best,27,0.30000000000000004,0.5,35,20,entropy,balanced,"{'splitter': 'best', 'random_state': 27, 'min_samples_split': 0.30000000000000004, 'min_samples_leaf': 0.5, 'max_features': 35, 'max_depth': 20, 'criterion': 'entropy', 'class_weight': 'balanced'}",0.505895796911422,0.5,0.502947898455711,0.0029478984557109733,4097
0.0076580047607421875,0.00029969215393066406,0.09497344493865967,0.00020396709442138672,random,27,0.5,0.1,49,40,gini,balanced,"{'splitter': 'random', 'random_state': 27, 'min_samples_split': 0.5, 'min_samples_leaf': 0.1, 'max_features': 49, 'max_depth': 40, 'criterion': 'gini', 'class_weight': 'balanced'}",0.5732499271561772,0.5985243055555556,0.5858871163558663,0.012637189199689203,7
0.007652640342712402,0.00028073787689208984,0.08735191822052002,0.0009580850601196289,random,27,0.8,0.30000000000000004,91,5,entropy,balanced,"{'splitter': 'random', 'random_state': 27, 'min_samples_split': 0.8, 'min_samples_leaf': 0.30000000000000004, 'max_features': 91, 'max_depth': 5, 'criterion': 'entropy', 'class_weight': 'balanced'}",0.4835300116550116,0.49652777777777773,0.49002889471639466,0.006498883061383076,4750
0.0076236724853515625,3.790855407714844e-05,0.09637141227722168,0.007050752639770508,random,27,0.7000000000000001,0.5,14,10,entropy,balanced,"{'splitter': 'random', 'random_state': 27, 'min_samples_split': 0.7000000000000001, 'min_samples_leaf': 0.5, 'max_features': 14, 'max_depth': 10, 'criterion': 'entropy', 'class_weight': 'balanced'}",0.5,0.5,0.5,0.0,4171
0.009311199188232422,0.0011105537414550781,0.08721613883972168,0.003103017807006836,best,27,0.7000000000000001,0.2,70,10,gini,balanced,"{'splitter': 'best', 'random_state': 27, 'min_samples_split': 0.7000000000000001, 'min_samples_leaf': 0.2, 'max_features': 70, 'max_depth': 10, 'criterion': 'gini', 'class_weight': 'balanced'}",0.5748033216783216,0.5208333333333333,0.5478183275058275,0.02698499417249417,525
0.007519960403442383,0.00029540061950683594,0.08790647983551025,0.00264132022857666,random,27,0.7000000000000001,0.30000000000000004,77,20,entropy,balanced,"{'splitter': 'random', 'random_state': 27, 'min_samples_split': 0.7000000000000001, 'min_samples_leaf': 0.30000000000000004, 'max_features': 77, 'max_depth': 20, 'criterion': 'entropy', 'class_weight': 'balanced'}",0.4835300116550116,0.49652777777777773,0.49002889471639466,0.006498883061383076,4750
0.008999228477478027,0.00014913082122802734,0.08455657958984375,0.0007336139678955078,best,27,1.0,0.30000000000000004,112,20,gini,balanced,"{'splitter': 'best', 'random_state': 27, 'min_samples_split': 1.0, 'min_samples_leaf': 0.30000000000000004, 'max_features': 112, 'max_depth': 20, 'criterion': 'gini', 'class_weight': 'balanced'}",0.4949755973193473,0.5208333333333333,0.5079044653263403,0.012928868006992972,3071
0.008129358291625977,0.0008022785186767578,0.08625197410583496,0.001285552978515625,random,27,0.1,0.4,56,45,gini,balanced,"{'splitter': 'random', 'random_state': 27, 'min_samples_split': 0.1, 'min_samples_leaf': 0.4, 'max_features': 56, 'max_depth': 45, 'criterion': 'gini', 'class_weight': 'balanced'}",0.5499162296037294,0.4947916666666666,0.522353948135198,0.02756228146853143,2223
0.007941842079162598,0.00010979175567626953,0.11642837524414062,0.023128509521484375,random,27,0.4,0.2,14,35,gini,balanced,"{'splitter': 'random', 'random_state': 27, 'min_samples_split': 0.4, 'min_samples_leaf': 0.2, 'max_features': 14, 'max_depth': 35, 'criterion': 'gini', 'class_weight': 'balanced'}",0.5336611305361305,0.53125,0.5324555652680653,0.0012055652680652562,1688
0.0071343183517456055,0.0001958608627319336,0.08549189567565918,0.0010347366333007812,random,27,0.4,0.4,84,10,gini,balanced,"{'splitter': 'random', 'random_state': 27, 'min_samples_split': 0.4, 'min_samples_leaf': 0.4, 'max_features': 84, 'max_depth': 10, 'criterion': 'gini', 'class_weight': 'balanced'}",0.4835300116550116,0.4947916666666666,0.4891608391608391,0.005630827505827496,4799
0.0073299407958984375,6.651878356933594e-05,0.08687460422515869,0.0008634328842163086,random,27,1.0,0.1,49,30,gini,balanced,"{'splitter': 'random', 'random_state': 27, 'min_samples_split': 1.0, 'min_samples_leaf': 0.1, 'max_features': 49, 'max_depth': 30, 'criterion': 'gini', 'class_weight': 'balanced'}",0.5499162296037294,0.5624999999999999,0.5562081148018647,0.0062918851981352275,308
0.007467031478881836,0.00018310546875,0.08696854114532471,0.002930283546447754,best,27,1.0,0.4,21,15,gini,balanced,"{'splitter': 'best', 'random_state': 27, 'min_samples_split': 1.0, 'min_samples_leaf': 0.4, 'max_features': 21, 'max_depth': 15, 'criterion': 'gini', 'class_weight': 'balanced'}",0.5321332313519813,0.5208333333333333,0.5264832823426573,0.005649949009324029,1907
0.007364511489868164,0.00026488304138183594,0.0964738130569458,0.006397128105163574,random,27,1.0,0.30000000000000004,77,20,entropy,balanced,"{'splitter': 'random', 'random_state': 27, 'min_samples_split': 1.0, 'min_samples_leaf': 0.30000000000000004, 'max_features': 77, 'max_depth': 20, 'criterion': 'entropy', 'class_weight': 'balanced'}",0.4835300116550116,0.49652777777777773,0.49002889471639466,0.006498883061383076,4750
0.007529020309448242,5.817413330078125e-05,0.09100258350372314,0.005622506141662598,random,27,1.0,0.30000000000000004,56,40,gini,balanced,"{'splitter': 'random', 'random_state': 27, 'min_samples_split': 1.0, 'min_samples_leaf': 0.30000000000000004, 'max_features': 56, 'max_depth': 40, 'criterion': 'gini', 'class_weight': 'balanced'}",0.5499162296037294,0.4947916666666666,0.522353948135198,0.02756228146853143,2223
0.008824467658996582,0.0013834238052368164,0.0876387357711792,0.0032378435134887695,random,27,0.8,0.5,98,30,gini,balanced,"{'splitter': 'random', 'random_state': 27, 'min_samples_split': 0.8, 'min_samples_leaf': 0.5, 'max_features': 98, 'max_depth': 30, 'criterion': 'gini', 'class_weight': 'balanced'}",0.5071113782051282,0.5,0.5035556891025641,0.003555689102564097,3798
0.007410764694213867,0.0002925395965576172,0.09196746349334717,0.0042771100997924805,best,27,0.7000000000000001,0.4,14,45,gini,balanced,"{'splitter': 'best', 'random_state': 27, 'min_samples_split': 0.7000000000000001, 'min_samples_leaf': 0.4, 'max_features': 14, 'max_depth': 45, 'criterion': 'gini', 'class_weight': 'balanced'}",0.5321332313519813,0.5208333333333333,0.5264832823426573,0.005649949009324029,1907
0.00738835334777832,5.9604644775390625e-06,0.10109388828277588,0.007106900215148926,best,27,0.2,0.1,1,10,entropy,balanced,"{'splitter': 'best', 'random_state': 27, 'min_samples_split': 0.2, 'min_samples_leaf': 0.1, 'max_features': 1, 'max_depth': 10, 'criterion': 'entropy', 'class_weight': 'balanced'}",0.4851935824592076,0.5671115451388888,0.5261525637990482,0.04095898133984063,1985
0.01021873950958252,0.00010383129119873047,0.08483922481536865,0.00042235851287841797,best,27,0.2,0.30000000000000004,91,15,entropy,balanced,"{'splitter': 'best', 'random_state': 27, 'min_samples_split': 0.2, 'min_samples_leaf': 0.30000000000000004, 'max_features': 91, 'max_depth': 15, 'criterion': 'entropy', 'class_weight': 'balanced'}",0.4949755973193473,0.5208333333333333,0.5079044653263403,0.012928868006992972,3071
0.008107900619506836,0.00033593177795410156,0.08518874645233154,0.00041687488555908203,best,27,0.9,0.30000000000000004,42,35,gini,balanced,"{'splitter': 'best', 'random_state': 27, 'min_samples_split': 0.9, 'min_samples_leaf': 0.30000000000000004, 'max_features': 42, 'max_depth': 35, 'criterion': 'gini', 'class_weight': 'balanced'}",0.5535292832167831,0.5208333333333333,0.5371813082750582,0.016347974941724908,1033
0.00708615779876709,0.00011718273162841797,0.08394622802734375,0.00044727325439453125,random,27,0.8,0.5,49,25,entropy,balanced,"{'splitter': 'random', 'random_state': 27, 'min_samples_split': 0.8, 'min_samples_leaf': 0.5, 'max_features': 49, 'max_depth': 25, 'criterion': 'entropy', 'class_weight': 'balanced'}",0.5,0.5,0.5,0.0,4171
0.00688016414642334,0.00040924549102783203,0.08577954769134521,0.001170516014099121,random,27,0.7000000000000001,0.30000000000000004,98,25,gini,balanced,"{'splitter': 'random', 'random_state': 27, 'min_samples_split': 0.7000000000000001, 'min_samples_leaf': 0.30000000000000004, 'max_features': 98, 'max_depth': 25, 'criterion': 'gini', 'class_weight': 'balanced'}",0.4835300116550116,0.49652777777777773,0.49002889471639466,0.006498883061383076,4750
0.0074079036712646484,0.0004096031188964844,0.0850069522857666,0.00024199485778808594,best,27,0.9,0.5,21,15,gini,balanced,"{'splitter': 'best', 'random_state': 27, 'min_samples_split': 0.9, 'min_samples_leaf': 0.5, 'max_features': 21, 'max_depth': 15, 'criterion': 'gini', 'class_weight': 'balanced'}",0.5133668414918415,0.5,0.5066834207459208,0.006683420745920765,3662
0.007352471351623535,6.92605972290039e-05,0.10446596145629883,0.014085054397583008,random,27,0.6,0.2,63,35,entropy,balanced,"{'splitter': 'random', 'random_state': 27, 'min_samples_split': 0.6, 'min_samples_leaf': 0.2, 'max_features': 63, 'max_depth': 35, 'criterion': 'entropy', 'class_weight': 'balanced'}",0.5499162296037294,0.5021701388888888,0.5260431842463091,0.023873045357420297,2007
0.007233023643493652,3.2067298889160156e-05,0.08946192264556885,0.002838730812072754,random,27,0.7000000000000001,0.4,49,5,entropy,balanced,"{'splitter': 'random', 'random_state': 27, 'min_samples_split': 0.7000000000000001, 'min_samples_leaf': 0.4, 'max_features': 49, 'max_depth': 5, 'criterion': 'entropy', 'class_weight': 'balanced'}",0.5499162296037294,0.4947916666666666,0.522353948135198,0.02756228146853143,2223
0.007025361061096191,0.00010669231414794922,0.08585250377655029,0.0003420114517211914,best,27,0.6,0.5,1,15,gini,balanced,"{'splitter': 'best', 'random_state': 27, 'min_samples_split': 0.6, 'min_samples_leaf': 0.5, 'max_features': 1, 'max_depth': 15, 'criterion': 'gini', 'class_weight': 'balanced'}",0.5,0.5,0.5,0.0,4171
0.008016705513000488,0.0002919435501098633,0.08596980571746826,0.0003432035446166992,best,27,0.8,0.1,42,10,gini,balanced,"{'splitter': 'best', 'random_state': 27, 'min_samples_split': 0.8, 'min_samples_leaf': 0.1, 'max_features': 42, 'max_depth': 10, 'criterion': 'gini', 'class_weight': 'balanced'}",0.5595388986013985,0.5208333333333333,0.5401861159673659,0.019352782634032617,841
0.007448792457580566,0.0002924203872680664,0.08443665504455566,0.0003135204315185547,random,27,0.7000000000000001,0.5,56,35,entropy,balanced,"{'splitter': 'random', 'random_state': 27, 'min_samples_split': 0.7000000000000001, 'min_samples_leaf': 0.5, 'max_features': 56, 'max_depth': 35, 'criterion': 'entropy', 'class_weight': 'balanced'}",0.5071113782051282,0.5,0.5035556891025641,0.003555689102564097,3798
0.007245898246765137,0.0001233816146850586,0.08509337902069092,0.0003300905227661133,random,27,0.7000000000000001,0.5,77,20,entropy,balanced,"{'splitter': 'random', 'random_state': 27, 'min_samples_split': 0.7000000000000001, 'min_samples_leaf': 0.5, 'max_features': 77, 'max_depth': 20, 'criterion': 'entropy', 'class_weight': 'balanced'}",0.5071113782051282,0.5,0.5035556891025641,0.003555689102564097,3798
