mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algorithm,param_leaf_size,param_metric,param_n_jobs,param_n_neighbors,param_weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,split15_test_score,mean_test_score,std_test_score,rank_test_score
1.6636480540037155,1.460534819387047,9.753277853131294,1.6380565697395837,ball_tree,10,manhattan,-1,1579,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 1579, 'weights': 'uniform'}",0.7606647644688161,0.7633745705602536,0.7079941389702972,0.7230232766974073,0.6787594559328753,0.789162633786998,0.6918098820692389,0.7576132647330867,0.6722325324973999,0.7281826945280356,0.6948415370888177,0.7626488586812896,0.7871331180628964,0.7532682963602384,0.7234089839424142,0.7832526757399578,0.7360856677575014,0.037640311613740256,34
0.43063125014305115,0.2669944624440182,9.525802627205849,1.930824952670511,ball_tree,10,manhattan,-1,1732,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 1732, 'weights': 'uniform'}",0.7592071468683932,0.7622318066199789,0.7071866041417324,0.7272767141138733,0.6770664723176534,0.7863372093023255,0.6925201093419662,0.7545648619186046,0.6721573790051815,0.7288481279190479,0.6959162883253281,0.7625580156580338,0.784677259513742,0.7510625755472077,0.7256018133997785,0.7803126651691333,0.7354703155726237,0.036638266479023074,46
0.5854327380657196,0.9363839939972229,9.904769033193588,1.0850141434760825,ball_tree,10,manhattan,-1,1886,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 1886, 'weights': 'uniform'}",0.7576844939217758,0.7616784900237843,0.7047397546934612,0.72859132751938,0.6761198467230444,0.7855877543604651,0.6915559345269556,0.7549695262949261,0.6686985805074902,0.729111559933197,0.6980914770088626,0.762848093948203,0.784896108615222,0.7491423945069631,0.725733734772979,0.7818198335095138,0.735079306929139,0.037107142130875855,62
2.1892891973257065,1.7289428121872057,8.624689161777496,1.5052488297118831,ball_tree,10,manhattan,-1,2040,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 2040, 'weights': 'uniform'}",0.7566552837605709,0.7626622786733616,0.703540160292974,0.7272756699411922,0.674651906051797,0.7871331180628964,0.6915652252906976,0.7544884711945032,0.667221418234443,0.7290503656280087,0.6989322005826132,0.762195675872093,0.7836046924550741,0.749921764459307,0.7289609980620155,0.779168868921776,0.7348142560927077,0.037208350292672804,64
0.8487768918275833,0.6728300118046237,9.90118257701397,0.8230447422195618,ball_tree,10,manhattan,-1,2193,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 2193, 'weights': 'uniform'}",0.7579270860861522,0.761737331527484,0.7018913177416253,0.7258253140871426,0.6759391929836152,0.789409355179704,0.6912390162526428,0.7530453058932347,0.6638900591451875,0.730200029327296,0.6991812939030212,0.7603364908165963,0.7826167745771669,0.7484769991143405,0.7292816998892581,0.7821336548625792,0.7345706825866904,0.03776159463013288,75
0.9600107669830322,0.6065013038726963,9.415013581514359,1.121132661526585,ball_tree,10,manhattan,-1,2347,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 2347, 'weights': 'uniform'}",0.7578517276691332,0.7614369301664905,0.7008362855747171,0.7244511828388133,0.670800368327167,0.7873323533298098,0.6932220781580338,0.7531691827431289,0.6635785072030362,0.7294049810463984,0.6974787274334817,0.7591999207188161,0.7798811608086682,0.7454880866822957,0.7283414313399779,0.7820345533826639,0.7334067173389145,0.03783305017458813,99
1.2289338409900665,1.3652834792439832,9.696895509958267,0.9680806586273073,ball_tree,10,manhattan,-1,2500,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 2500, 'weights': 'uniform'}",0.756776063689218,0.759788335755814,0.7006952831507914,0.7236210655573377,0.6706754591701903,0.7876946931157507,0.6935740948731501,0.7523092709434462,0.6616639311717015,0.731962071547219,0.6998233121592087,0.7567936129096196,0.7798625792811841,0.744566489180606,0.7260082364341085,0.7793835887949261,0.732824880483392,0.03750336660932311,103
1.2974771857261658,0.671958167632308,9.89406767487526,1.6996456439562504,ball_tree,10,manhattan,-1,2654,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 2654, 'weights': 'uniform'}",0.756609862248943,0.759528194371036,0.7007280403300048,0.7232415087877574,0.6692106154201903,0.787618302391649,0.6923425525237843,0.7521100356765329,0.6614360567284163,0.7332882580174097,0.6971323035710226,0.7571827926797039,0.778124174154334,0.7425421724548967,0.7247086101882614,0.7758365816596196,0.7319775038252226,0.037479461449434905,121
0.6240934431552887,0.9244457100292406,10.44260823726654,1.2066876062912133,ball_tree,10,manhattan,-1,2807,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 2807, 'weights': 'uniform'}",0.7544296296908034,0.7567791606104651,0.7000184863153208,0.723432592388399,0.6682774098176534,0.7844615073335096,0.6920101496432347,0.7500082584566595,0.6629545919855508,0.7353363519996038,0.6973631039659266,0.7555249075052856,0.7776596359672304,0.7421085922284607,0.7245044988925804,0.7749859606236787,0.7312409273390226,0.03671073946033641,128
0.9629146605730057,1.0393289376089723,10.244315519928932,1.0441499746553413,ball_tree,10,manhattan,-1,2961,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 2961, 'weights': 'uniform'}",0.7522215248414377,0.7541767144556025,0.6997780807834356,0.7254708174619088,0.6679966222912262,0.7855268482426004,0.6889152930100423,0.7474543307346724,0.6602674965503317,0.7341465352667458,0.6989010949977754,0.7552947030258986,0.7775822129360465,0.7409361982066313,0.7240796996124031,0.7725992666490487,0.730334214941613,0.03678557079804785,146
0.8133373409509659,1.2520416954441178,9.879147097468376,1.1014902509119018,ball_tree,10,manhattan,-1,3114,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 3114, 'weights': 'uniform'}",0.7522576555893236,0.7589377147198731,0.6975423605938097,0.7251434693263835,0.6673679472780127,0.7844026658298098,0.6855912642045455,0.7464602190142707,0.6617567937635124,0.7335930263361494,0.7000847715987438,0.7542479436442918,0.776227826043869,0.7392366882119347,0.7214008859357697,0.7693082716701904,0.7295974689850306,0.03668031403711799,156
0.9890665858983994,0.6974530907107888,10.502852275967598,0.9299658935350349,ball_tree,10,manhattan,-1,3268,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 3268, 'weights': 'uniform'}",0.7515112975687104,0.757022785081924,0.6982150615231008,0.727556030306068,0.665550054505814,0.7842787889799153,0.6811451176004227,0.7454578488372093,0.6625571639317729,0.7346397575747795,0.6991088173829172,0.7545039558007398,0.7756517986918605,0.7386542813441876,0.7188377630121816,0.7657488768498942,0.7287774624369686,0.03674010848339249,163
1.1062712520360947,1.230280570658766,9.225475519895554,1.987147492529727,ball_tree,10,manhattan,-1,3421,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 3421, 'weights': 'uniform'}",0.749349646538055,0.7566790268234673,0.6980670933940495,0.7273905289361134,0.6673999487975688,0.7841931074920719,0.6810377576638479,0.743533628435518,0.6626624569492592,0.7310708491712614,0.6965165195519659,0.7553772875924948,0.7734261446220931,0.7374027458452754,0.718500276854928,0.7669133192389008,0.7280950211191795,0.03642360557619079,172
0.5896516740322113,0.3413155820572594,10.941343784332275,1.105744143408592,ball_tree,10,manhattan,-1,3575,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 3575, 'weights': 'uniform'}",0.7471652847515856,0.7564034008324524,0.6979339603958503,0.7271874373496393,0.6652713315935518,0.7832082865354124,0.6806279317521141,0.7427635273520086,0.6614749055648242,0.7302215334310534,0.6979366848611503,0.7551119846723044,0.7714905688424949,0.7341678541785781,0.7193806755260244,0.765108846458774,0.7272158883811137,0.03619736145717801,181
0.6222131252288818,0.49981886254940944,10.84577390551567,1.743322886233836,ball_tree,10,manhattan,-1,3728,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 3728, 'weights': 'uniform'}",0.7458718039772729,0.756956717428647,0.6969079751481833,0.7264090066158782,0.6657203851744186,0.7838545107690276,0.6817118541886893,0.742481707518499,0.6607471997987094,0.7295918100414309,0.7008880010181117,0.756206230179704,0.769010967230444,0.7315566141839939,0.7201767718715393,0.7646133390591966,0.727044055887734,0.0358954378132934,196
0.7775009572505951,1.242420103030538,9.974746376276016,1.3508766823612843,ball_tree,10,manhattan,-1,3882,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 3882, 'weights': 'uniform'}",0.7441953372753701,0.7549736555232558,0.6970006108241805,0.7265844276263032,0.6647076919265328,0.783429200251057,0.6800095798097253,0.7418963894027484,0.6596174584076557,0.729396252126057,0.6985255546841256,0.7561886809593024,0.7678227817785411,0.7319541753874433,0.7196036129568106,0.759897760306554,0.7259876980778539,0.03578884943057263,216
1.2797293066978455,0.6568715829865673,9.609510838985443,1.376976664449668,ball_tree,10,manhattan,-1,4036,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 4036, 'weights': 'uniform'}",0.7438608697806555,0.7517404697410149,0.6956877532287362,0.7261041081929966,0.6638983631738901,0.7820056487843554,0.6803584996035941,0.7406349101479915,0.6593965754527842,0.7295862165742941,0.6979355279160699,0.7562258440142707,0.7660141797700847,0.731601686188705,0.718656907530454,0.7585185980443975,0.7251391348840184,0.03541991703783365,223
0.8992116749286652,0.5534102429046192,9.778832912445068,0.9956647947490538,ball_tree,10,manhattan,-1,4189,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 4189, 'weights': 'uniform'}",0.742451770613108,0.7510168224762157,0.6941509087586308,0.7265755521585139,0.6642421214323467,0.7792659057875265,0.6798537014402749,0.740984862248943,0.6598470055996014,0.7271030251990834,0.6967555606434076,0.7545968634381608,0.763165012222516,0.7290297821019381,0.7173732004429678,0.7592246960887951,0.7241022994157519,0.0348909640760449,230
0.8392098695039749,0.5910509966332206,9.761513620615005,1.4159679420383653,ball_tree,10,manhattan,-1,4343,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 4343, 'weights': 'uniform'}",0.74094150535148,0.7496748232690276,0.693802727946443,0.726803181802994,0.6641626337869979,0.7789159536865752,0.6799290598572939,0.7394353693181819,0.6596795253961312,0.7256582313476458,0.6963017387869694,0.7551646323335095,0.7617930761099366,0.7294029605312088,0.7166237195459579,0.7596500066067654,0.7236211966048198,0.03473251479212899,235
0.8722253888845444,0.4789839753899218,9.670303836464882,1.4653443494263654,ball_tree,10,manhattan,-1,4496,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 4496, 'weights': 'uniform'}",0.7405843271009515,0.7504872489429176,0.6940443534413151,0.7269880003675488,0.6643071567785412,0.7787146538054968,0.6793096756078225,0.7387953389270613,0.6590317409567403,0.7257926211485017,0.6978501879934269,0.7548146802325582,0.7587653194371036,0.7291631642930476,0.7137242524916944,0.7596871696617337,0.7232537431991538,0.0345678001619338,244
0.9081706702709198,0.6531316783821141,10.018072441220284,0.9931561580262951,ball_tree,10,manhattan,-1,4650,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 4650, 'weights': 'uniform'}",0.7393094278541227,0.7489439498546513,0.6926598771376159,0.7270934618083401,0.664803696485201,0.7777060897859408,0.6796018185121565,0.7382802176929175,0.6593596547847425,0.7249932713432227,0.6961294503820762,0.7536481732293869,0.757292217230444,0.7283503498784846,0.7127872369878184,0.7592742468287527,0.722514571237242,0.03419535417709443,260
1.1704216599464417,0.757892521150647,10.134819641709328,0.956389573435133,ball_tree,10,manhattan,-1,4803,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 4803, 'weights': 'uniform'}",0.7371550029730445,0.748373084038055,0.6922868939600696,0.72579451099305,0.6651670685782242,0.7770268317256871,0.6803935980443975,0.7378497456395349,0.659605313451063,0.7225437533516239,0.6929852187072741,0.7537792762288583,0.7562722978329809,0.7286814546326477,0.7119005052602436,0.7560038979915432,0.7216136533380185,0.033803664262478016,262
0.7765860855579376,0.8928137654093145,9.729561403393745,1.4052337518222828,ball_tree,10,manhattan,-1,4957,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 4957, 'weights': 'uniform'}",0.736578975621036,0.7463600852272727,0.6915264739528675,0.726812579357124,0.6643143829281185,0.7766748150105709,0.6823508522727273,0.737696964191332,0.6586462224727675,0.7221361917345935,0.6913052431127261,0.7531887965776957,0.7557334335359408,0.729022157066617,0.7098311877076412,0.7545834434460889,0.7210476127634449,0.03373083211034584,271
0.8132419735193253,0.3649619540153949,9.621501371264458,1.2613949580374735,ball_tree,10,manhattan,-1,5110,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 5110, 'weights': 'uniform'}",0.7371715198863636,0.7452410643498942,0.690298272112387,0.7271759514501471,0.6637094509778013,0.774251990288055,0.6796183354254757,0.7373903689878436,0.6581029347423688,0.7218560614091938,0.69038635977988,0.7538319238900636,0.7538401823467231,0.7287995961972538,0.7098069975083057,0.7527872291226217,0.7202667649046487,0.033696511127338846,283
0.9637663066387177,0.8072249852628752,9.579153344035149,1.9070365599031196,ball_tree,10,manhattan,-1,5264,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 5264, 'weights': 'uniform'}",0.7375225042943975,0.7443057941331922,0.6900984940563744,0.7256545918537824,0.6633656927193446,0.7743738025237843,0.6815941711812896,0.7370786122489429,0.6581402210111658,0.7218830205995328,0.6904251275887153,0.7532796396009515,0.7528718783033826,0.7283758714092086,0.7099439368770764,0.7524981831395351,0.7200882213462922,0.03342412957045538,293
1.0016771107912064,0.4942051818770492,10.282213374972343,0.957567178169345,ball_tree,10,manhattan,-1,5417,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 5417, 'weights': 'uniform'}",0.7367555001321353,0.7454299765459831,0.6890699094043815,0.725190457097033,0.662098019622093,0.7728625049550741,0.6801953950845667,0.7354362116807611,0.6579652935703951,0.7204850716933239,0.6898571842635983,0.753376676466702,0.7526168984540169,0.7269813032850115,0.7085128737541528,0.750611125792812,0.7192152751126275,0.0334698407494861,298
0.9806030094623566,0.7377464288972533,10.48380096256733,0.991673168762251,ball_tree,10,manhattan,-1,5571,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 5571, 'weights': 'uniform'}",0.7363446419133194,0.7448560138081395,0.6879529012178328,0.7262957138799787,0.6615705107029598,0.7730689663715645,0.6786324821617337,0.7345122968419662,0.6576921347157652,0.721220299311043,0.6915145283885907,0.7531598919793869,0.7521915879360467,0.7295573661130418,0.7070803571428571,0.7478362843551799,0.7189678735524628,0.03349529132305718,307
0.617970883846283,0.3824680331568873,10.583260893821716,1.2440051003095283,ball_tree,10,manhattan,-1,5725,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 5725, 'weights': 'uniform'}",0.7364571633853066,0.7450986059725158,0.6879435272161843,0.7270177592889604,0.6605227190142707,0.771342948929704,0.6786758390591967,0.7356292531051798,0.6579731665072048,0.7203743891397564,0.686711141056368,0.7508877840909092,0.751236703884778,0.7287177895546976,0.7063692552602436,0.7510901162790697,0.7185030101090216,0.033709410595125014,318
0.9372276961803436,0.6348044427769987,9.777844280004501,1.18484945061814,ball_tree,10,manhattan,-1,5878,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 5878, 'weights': 'uniform'}",0.7333726298229387,0.7436740221987316,0.6860958706562876,0.726705551657311,0.6598981732293869,0.768556752114165,0.6781493624471459,0.7329999669661733,0.6585350147362148,0.7217321967395602,0.6886815656836287,0.7508113933668076,0.7489831775237843,0.7274465694086236,0.7043114271871539,0.7505037658562369,0.7175285899746343,0.033081052052555925,338
0.9546320140361786,0.4391690333276803,10.076627969741821,1.2227704326795505,ball_tree,10,manhattan,-1,6032,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 6032, 'weights': 'uniform'}",0.734071501717759,0.742219501519556,0.686229403631613,0.7283642199612405,0.6607715050211417,0.7688003765856237,0.6816055265591966,0.7333922436575053,0.6584700379663865,0.7193553903025908,0.6895864286688556,0.7525074739032771,0.7459709054571882,0.7271001295127874,0.7037849875415282,0.7530680166490487,0.7178311030409561,0.03280551891997666,330
0.744996502995491,0.5209646699650426,9.869068697094917,1.3731168592062655,ball_tree,10,manhattan,-1,6185,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 6185, 'weights': 'uniform'}",0.7326469179439746,0.74381648057611,0.6856859002111148,0.7277377163525797,0.6623013841173361,0.7694001470005287,0.6800477751717758,0.7305647545586681,0.6579170593118614,0.7185877691259439,0.6930629775950481,0.7526829661072939,0.7439723589455604,0.7265008866969083,0.7021119532115171,0.750714356501057,0.7173594627142048,0.03246208740141174,345
1.2764243632555008,0.8136534184327349,9.946163803339005,1.4051800917656923,ball_tree,10,manhattan,-1,6339,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 6339, 'weights': 'uniform'}",0.7330154515724102,0.7439155820560255,0.6861297732184364,0.7267483627372361,0.6617924567256871,0.7692514947806554,0.678580866807611,0.7315103478461946,0.6566815591379758,0.7186551170658845,0.6927069074492649,0.7503499521009515,0.7421967907637421,0.7272876111247539,0.6977833956256921,0.7526798691860465,0.7168303461374104,0.032805894348257966,361
0.6654399484395981,0.26267411855529754,10.71495071053505,1.3398315617458467,ball_tree,10,manhattan,-1,6492,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 6492, 'weights': 'uniform'}",0.7311862034223044,0.7419056801664905,0.684096647282713,0.7277225758487036,0.6635783479783298,0.7673985035676534,0.6759567422040169,0.730934320494186,0.6564689998605711,0.717419432260701,0.6908656851712928,0.7504521505021142,0.7414339158298098,0.7257713016696505,0.697891334440753,0.7489676929175476,0.7157530958510523,0.032398031115090244,377
1.13631971180439,1.0158704818432318,9.846171483397484,2.0080053345427036,ball_tree,10,manhattan,-1,6646,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 6646, 'weights': 'uniform'}",0.7317952646009513,0.7418881309460889,0.6810327663114818,0.727668800955627,0.661210235531184,0.7658882383060255,0.674478478461945,0.7305668191728331,0.6562608027510808,0.7182200712723968,0.688585092701747,0.750237430628964,0.7378012272066595,0.7254150364017247,0.6979220999446291,0.7504872489429176,0.714966109008516,0.03285006771330067,380
0.6228370368480682,0.42799338654109315,10.49136707186699,1.4331288887915499,ball_tree,10,manhattan,-1,6799,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 6799, 'weights': 'uniform'}",0.7307825713530656,0.7418241279069767,0.6791164397204197,0.7293530514902434,0.6611359094212473,0.7637689118657507,0.6739798741411206,0.7320068875528541,0.6533685602181507,0.7195402448338238,0.6891724757488074,0.7528409090909092,0.7370228676664905,0.7264739967990154,0.6973066860465117,0.7507721656976745,0.7149041049720664,0.033392694110226676,396
1.1497760117053986,0.9234100068763665,10.963955700397491,1.2743880080784238,ball_tree,10,manhattan,-1,6953,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 6953, 'weights': 'uniform'}",0.729971177986258,0.7402591503699789,0.6805562364380573,0.7277847041232293,0.6626575300607822,0.7617899791886893,0.6699136165433405,0.7303479700713531,0.6531510528099775,0.7187434816503944,0.6838132371972864,0.752922461350423,0.7361030820560255,0.7274468759373307,0.6939037929125139,0.7481542349365752,0.7135949114770135,0.03332821970444728,398
